HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Ajaccio,11.43859649122807,12.105263157894736,4.0701754385964914,4.56140350877193,15.982456140350877,15.614035087719298,4.894736842105263,4.771929824561403,1.9824561403508771,1.543859649122807,0.14035087719298245,0.24561403508771928,0.13333333333333333,0.5464912280701754
Ajaccio GFCO,14.526315789473685,9.473684210526315,4.157894736842105,4.157894736842105,14.68421052631579,11.210526315789474,5.315789473684211,3.526315789473684,2.0526315789473686,1.5789473684210527,0.15789473684210525,0.05263157894736842,0.2,0.5447368421052632
Amiens,10.51923076923077,13.307692307692308,3.3461538461538463,4.461538461538462,13.653846153846153,13.75,4.0576923076923075,4.423076923076923,1.6153846153846154,1.8076923076923077,0.1346153846153846,0.057692307692307696,0.13173076923076923,0.5451923076923078
Angers,13.527472527472527,9.472527472527473,4.527472527472527,3.1538461538461537,12.417582417582418,12.417582417582418,4.857142857142857,4.241758241758242,1.3846153846153846,2.1538461538461537,0.07692307692307693,0.12087912087912088,0.4054945054945055,0.5247252747252747
Arles,10.736842105263158,12.894736842105264,3.1052631578947367,5.0,15.421052631578947,15.210526315789474,4.473684210526316,4.947368421052632,1.631578947368421,1.6842105263157894,0.21052631578947367,0.0,0.05,0.5499999999999999
Auxerre,12.8,10.421052631578947,4.505263157894737,3.210526315789474,14.842105263157896,14.978947368421053,5.031578947368421,4.515789473684211,1.631578947368421,1.7578947368421052,0.042105263157894736,0.11578947368421053,0.43999999999999995,0.5257894736842106
Bastia,10.553191489361701,9.97872340425532,3.9148936170212765,3.393617021276596,13.957446808510639,15.02127659574468,4.776595744680851,4.287234042553192,1.946808510638298,1.8617021276595744,0.19148936170212766,0.19148936170212766,0.19095744680851062,0.5388297872340425
Bordeaux,13.746887966804978,9.734439834024895,4.838174273858921,3.2572614107883817,14.21161825726141,15.937759336099585,5.3070539419087135,4.215767634854772,1.5643153526970954,2.128630705394191,0.0954356846473029,0.14522821576763487,0.7271784232365145,0.516390041493776
Boulogne,9.631578947368421,13.157894736842104,3.3157894736842106,4.684210526315789,16.42105263157895,14.631578947368421,4.368421052631579,5.526315789473684,1.894736842105263,1.736842105263158,0.15789473684210525,0.05263157894736842,0.05,0.5499999999999999
Brest,12.408450704225352,11.845070422535212,4.028169014084507,4.140845070422535,15.704225352112676,14.507042253521126,4.943661971830986,5.28169014084507,1.4929577464788732,1.7746478873239437,0.08450704225352113,0.1267605633802817,0.11338028169014086,0.5338028169014084
Caen,12.994117647058824,12.282352941176471,4.129411764705883,4.294117647058823,14.994117647058824,15.111764705882353,5.3352941176470585,4.347058823529411,1.5823529411764705,2.0294117647058822,0.08235294117647059,0.11176470588235295,0.2947058823529412,0.538235294117647
Dijon,13.0,12.855555555555556,4.311111111111111,4.5,13.422222222222222,13.78888888888889,5.0777777777777775,5.111111111111111,1.8,1.8888888888888888,0.13333333333333333,0.14444444444444443,0.11333333333333333,0.5444444444444444
Evian Thonon Gaillard,12.223684210526315,10.93421052631579,4.092105263157895,4.144736842105263,14.394736842105264,13.736842105263158,4.671052631578948,4.4868421052631575,1.75,1.8157894736842106,0.07894736842105263,0.15789473684210525,0.3,0.5401315789473684
Grenoble,11.973684210526315,10.947368421052632,3.473684210526316,3.6578947368421053,15.421052631578947,17.157894736842106,4.815789473684211,4.605263157894737,1.5526315789473684,1.7105263157894737,0.15789473684210525,0.13157894736842105,0.1,0.5473684210526316
Guingamp,12.18421052631579,10.973684210526315,3.991228070175439,3.763157894736842,13.25438596491228,15.18421052631579,5.728070175438597,4.447368421052632,1.4298245614035088,2.1052631578947367,0.13157894736842105,0.22807017543859648,0.375,0.5355263157894736
Le Havre,13.31578947368421,14.157894736842104,4.421052631578948,5.0,15.210526315789474,18.894736842105264,5.7894736842105265,5.0,1.4210526315789473,1.4210526315789473,0.10526315789473684,0.15789473684210525,0.05,0.5499999999999999
Le Mans,12.842105263157896,11.964912280701755,4.473684210526316,3.6140350877192984,17.43859649122807,15.421052631578947,4.754385964912281,4.0,1.7017543859649122,1.7543859649122806,0.14035087719298245,0.07017543859649122,0.38333333333333336,0.5324561403508772
Lens,13.381578947368421,11.855263157894736,4.315789473684211,3.736842105263158,15.552631578947368,16.30263157894737,5.0,4.171052631578948,1.4605263157894737,1.7894736842105263,0.10526315789473684,0.15789473684210525,0.3,0.5368421052631579
Lille,14.893004115226338,9.016460905349794,5.2592592592592595,3.139917695473251,14.349794238683128,16.68312757201646,5.769547325102881,3.6213991769547325,1.4526748971193415,2.1810699588477367,0.06584362139917696,0.1440329218106996,0.791358024691358,0.5127572016460905
Lorient,12.968421052631578,10.773684210526316,4.521052631578947,3.7473684210526317,11.926315789473684,14.93157894736842,5.594736842105263,4.7368421052631575,1.236842105263158,1.6736842105263159,0.08421052631578947,0.11052631578947368,0.405,0.53
Lyon,16.045833333333334,10.133333333333333,5.954166666666667,3.5083333333333333,13.8875,14.841666666666667,6.066666666666666,4.0375,1.4,2.1041666666666665,0.09166666666666666,0.1125,0.9185416666666666,0.5027083333333333
Marseille,15.99586776859504,9.318181818181818,5.384297520661157,3.15702479338843,13.962809917355372,15.314049586776859,6.144628099173554,3.743801652892562,1.512396694214876,1.7231404958677685,0.10330578512396695,0.0743801652892562,0.9039256198347108,0.503099173553719
Metz,12.566666666666666,12.911111111111111,4.411111111111111,4.833333333333333,14.177777777777777,13.366666666666667,4.7444444444444445,4.855555555555555,1.7444444444444445,1.3444444444444446,0.06666666666666667,0.17777777777777778,0.10500000000000001,0.55
Monaco,13.215686274509803,10.5,4.754901960784314,3.5049019607843137,14.892156862745098,15.833333333333334,5.5588235294117645,4.122549019607843,1.75,1.892156862745098,0.10784313725490197,0.12745098039215685,0.7534313725490196,0.515686274509804
Montpellier,13.990196078431373,10.014705882352942,4.78921568627451,3.323529411764706,14.362745098039216,16.044117647058822,5.073529411764706,3.5294117647058822,1.6470588235294117,2.073529411764706,0.10294117647058823,0.17647058823529413,0.6151960784313726,0.5188725490196078
Nancy,13.631578947368421,11.308270676691729,4.203007518796992,3.7669172932330826,15.090225563909774,16.210526315789473,5.353383458646617,4.654135338345864,1.4736842105263157,1.8195488721804511,0.09774436090225563,0.12030075187969924,0.37857142857142856,0.531578947368421
Nantes,13.170068027210885,9.523809523809524,4.129251700680272,3.2312925170068025,14.0,12.97278911564626,5.312925170068027,4.122448979591836,1.6054421768707483,1.9795918367346939,0.10204081632653061,0.12244897959183673,0.45646258503401355,0.5326530612244897
Nice,12.497942386831276,11.522633744855968,4.399176954732511,3.7983539094650207,13.761316872427983,16.234567901234566,5.1234567901234565,4.255144032921811,1.6666666666666667,2.0411522633744856,0.1111111111111111,0.23045267489711935,0.4633744855967078,0.5263374485596708
Nimes,13.969696969696969,10.0,4.9393939393939394,3.727272727272727,13.575757575757576,15.303030303030303,5.696969696969697,4.0,1.8181818181818181,3.090909090909091,0.24242424242424243,0.3333333333333333,0.3,0.5242424242424243
