HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Ascoli,9.921052631578947,8.973684210526315,4.7631578947368425,4.631578947368421,21.36842105263158,18.55263157894737,4.631578947368421,4.947368421052632,2.6578947368421053,2.0789473684210527,0.21052631578947367,0.4473684210526316,0.125,0.5447368421052632
Atalanta,13.79757085020243,10.45748987854251,5.178137651821863,3.5870445344129553,15.441295546558704,16.51417004048583,5.659919028340081,4.396761133603239,2.2712550607287447,2.5020242914979756,0.12955465587044535,0.18218623481781376,0.5,0.5248987854251013
Bari,11.736842105263158,12.68421052631579,3.6578947368421053,3.9473684210526314,15.631578947368421,15.263157894736842,4.578947368421052,4.0,1.3421052631578947,2.0,0.15789473684210525,0.15789473684210525,0.1875,0.5421052631578948
Benevento,15.052631578947368,14.105263157894736,5.421052631578948,5.315789473684211,13.0,12.947368421052632,5.0,4.842105263157895,2.0,1.8421052631578947,0.10526315789473684,0.10526315789473684,0.05,0.5499999999999999
Bologna,11.909090909090908,11.602870813397129,4.291866028708134,4.3875598086124405,15.559808612440191,16.349282296650717,5.30622009569378,5.076555023923445,2.2583732057416266,2.492822966507177,0.1339712918660287,0.18181818181818182,0.2818181818181818,0.5363636363636364
Brescia,11.81578947368421,13.210526315789474,4.894736842105263,5.631578947368421,15.236842105263158,15.81578947368421,4.7631578947368425,5.315789473684211,2.4473684210526314,2.6052631578947367,0.15789473684210525,0.10526315789473684,0.22499999999999998,0.5499999999999999
Cagliari,12.150943396226415,11.837735849056603,4.60377358490566,4.441509433962264,15.973584905660378,16.883018867924527,5.064150943396227,4.818867924528302,2.2528301886792454,2.3660377358490567,0.1509433962264151,0.16981132075471697,0.33462264150943394,0.5341509433962265
Carpi,12.157894736842104,12.631578947368421,3.789473684210526,4.315789473684211,17.210526315789473,16.0,4.631578947368421,5.2105263157894735,2.6315789473684212,2.263157894736842,0.15789473684210525,0.21052631578947367,0.1,0.5447368421052632
Catania,13.68421052631579,12.282894736842104,4.552631578947368,3.9210526315789473,18.157894736842106,18.24342105263158,5.5855263157894735,4.3881578947368425,2.164473684210526,2.611842105263158,0.15789473684210525,0.19078947368421054,0.35625,0.5381578947368421
Cesena,12.175438596491228,13.912280701754385,3.543859649122807,4.456140350877193,16.035087719298247,15.263157894736842,5.280701754385965,5.824561403508772,2.4210526315789473,1.9298245614035088,0.14035087719298245,0.10526315789473684,0.1,0.5473684210526316
Chievo,11.376518218623481,11.761133603238866,4.137651821862348,4.036437246963563,16.927125506072876,15.736842105263158,4.959514170040486,5.068825910931174,2.2874493927125505,2.0931174089068825,0.1214574898785425,0.15384615384615385,0.24615384615384614,0.5368421052631579
Crotone,11.210526315789474,13.631578947368421,4.131578947368421,5.052631578947368,14.736842105263158,12.868421052631579,3.973684210526316,5.842105263157895,1.7894736842105263,1.7894736842105263,0.05263157894736842,0.15789473684210525,0.09999999999999999,0.5447368421052632
Empoli,11.699248120300751,11.406015037593985,4.451127819548872,4.571428571428571,16.285714285714285,18.075187969924812,5.2481203007518795,4.496240601503759,2.007518796992481,2.518796992481203,0.10526315789473684,0.15789473684210525,0.3,0.5368421052631579
Fiorentina,16.148409893992934,9.780918727915195,5.738515901060071,3.6537102473498235,15.886925795053003,16.49469964664311,6.3144876325088335,4.190812720848056,1.9681978798586572,2.5865724381625443,0.10600706713780919,0.18374558303886926,0.7492932862190813,0.5132508833922261
Frosinone,12.157894736842104,14.368421052631579,4.157894736842105,5.631578947368421,16.05263157894737,15.31578947368421,4.7631578947368425,5.447368421052632,2.5526315789473686,2.5526315789473686,0.05263157894736842,0.18421052631578946,0.05,0.5486842105263158
Genoa,12.995951417004049,11.890688259109313,4.809716599190283,4.348178137651822,16.214574898785425,15.834008097165992,5.846153846153846,4.566801619433198,2.3724696356275303,2.6275303643724697,0.1862348178137652,0.19838056680161945,0.4884615384615385,0.5291497975708501
Inter,15.968421052631578,10.543859649122806,6.140350877192983,3.743859649122807,14.094736842105263,14.235087719298246,7.003508771929824,4.129824561403509,1.8456140350877193,2.2736842105263158,0.10526315789473684,0.1649122807017544,0.9033333333333333,0.5054385964912281
Juventus,16.75187969924812,8.62781954887218,6.515037593984962,2.9135338345864663,14.853383458646617,15.045112781954888,6.616541353383458,3.8345864661654137,1.6917293233082706,2.289473684210526,0.07518796992481203,0.19548872180451127,0.9571428571428571,0.5024436090225564
Lazio,14.907801418439716,9.829787234042554,5.7695035460992905,3.7056737588652484,15.47163120567376,15.354609929078014,6.25531914893617,4.202127659574468,2.0567375886524824,2.25531914893617,0.14184397163120568,0.17375886524822695,0.7202127659574468,0.5117021276595745
Lecce,11.98936170212766,12.52127659574468,4.712765957446808,5.308510638297872,17.925531914893618,15.925531914893616,5.351063829787234,5.308510638297872,2.393617021276596,2.351063829787234,0.2127659574468085,0.11702127659574468,0.1196808510638298,0.5430851063829787
Livorno,12.063157894736841,11.673684210526316,4.294736842105263,4.526315789473684,17.88421052631579,18.821052631578947,5.08421052631579,4.526315789473684,2.336842105263158,2.168421052631579,0.09473684210526316,0.24210526315789474,0.25,0.5426315789473684
Messina,10.054054054054054,10.324324324324325,4.8108108108108105,4.783783783783784,17.945945945945947,16.2972972972973,5.378378378378378,4.918918918918919,2.7027027027027026,2.2972972972972974,0.21621621621621623,0.16216216216216217,0.2702702702702703,0.5405405405405406
Milan,15.95438596491228,10.43157894736842,6.0701754385964914,3.6912280701754385,14.719298245614034,14.985964912280702,6.698245614035088,4.010526315789473,1.7964912280701755,2.375438596491228,0.11929824561403508,0.14035087719298245,0.85,0.5075438596491229
Napoli,16.700404858299596,9.530364372469636,6.805668016194332,3.3724696356275303,13.008097165991902,14.263157894736842,6.761133603238866,3.8097165991902835,1.8582995951417005,2.445344129554656,0.06072874493927125,0.15384615384615385,0.8576923076923076,0.5085020242914979
Novara,13.473684210526315,15.68421052631579,4.157894736842105,4.578947368421052,15.31578947368421,17.0,5.578947368421052,4.684210526315789,2.1052631578947367,1.9473684210526316,0.15789473684210525,0.10526315789473684,0.1,0.5499999999999999
Palermo,14.23076923076923,13.514423076923077,5.163461538461538,4.855769230769231,16.58653846153846,16.384615384615383,5.5,5.033653846153846,2.2211538461538463,2.3413461538461537,0.12980769230769232,0.14423076923076922,0.53125,0.5264423076923077
Parma,12.392344497607656,11.947368421052632,4.588516746411483,4.511961722488039,17.818181818181817,16.172248803827753,5.220095693779904,4.84688995215311,2.3684210526315788,2.334928229665072,0.1339712918660287,0.16267942583732056,0.36363636363636365,0.5313397129186602
Pescara,12.18421052631579,15.947368421052632,3.6052631578947367,5.657894736842105,14.947368421052632,14.921052631578947,4.868421052631579,5.184210526315789,2.4210526315789473,1.8157894736842106,0.10526315789473684,0.13157894736842105,0.09999999999999999,0.5473684210526316
Reggina,11.506666666666666,12.146666666666667,4.56,4.2,18.373333333333335,20.76,5.24,4.48,2.32,2.5866666666666664,0.14666666666666667,0.2,0.214,0.5433333333333333
Roma,16.964788732394368,10.70774647887324,6.528169014084507,3.7816901408450705,13.873239436619718,15.059859154929578,7.137323943661972,4.802816901408451,1.852112676056338,2.3767605633802815,0.11971830985915492,0.17253521126760563,0.8663732394366198,0.5054577464788733
Sampdoria,13.105660377358491,11.547169811320755,5.018867924528302,4.049056603773585,16.07547169811321,18.260377358490565,5.807547169811321,4.916981132075471,2.2830188679245285,2.7245283018867923,0.11320754716981132,0.17735849056603772,0.549245283018868,0.5264150943396226
Sassuolo,12.545454545454545,11.371212121212121,4.916666666666667,4.598484848484849,14.477272727272727,16.363636363636363,5.757575757575758,5.287878787878788,2.4545454545454546,2.462121212121212,0.12878787878787878,0.1893939393939394,0.3924242424242424,0.5337121212121212
Siena,11.848484848484848,11.151515151515152,4.21969696969697,4.196969696969697,17.424242424242426,16.295454545454547,5.333333333333333,4.795454545454546,2.0454545454545454,1.9318181818181819,0.11363636363636363,0.17424242424242425,0.20681818181818182,0.543939393939394
Spal,9.631578947368421,12.052631578947368,3.807017543859649,5.614035087719298,12.859649122807017,15.719298245614034,4.771929824561403,5.473684210526316,2.7719298245614037,2.3859649122807016,0.12280701754385964,0.05263157894736842,0.16666666666666666,0.543859649122807
Torino,13.038277511961722,11.124401913875598,4.84688995215311,4.244019138755981,16.382775119617225,15.559808612440191,5.497607655502392,4.679425837320574,2.110047846889952,2.4401913875598087,0.11483253588516747,0.19138755980861244,0.5090909090909091,0.523444976076555
Treviso,9.647058823529411,9.529411764705882,4.352941176470588,4.764705882352941,20.352941176470587,19.0,4.882352941176471,4.764705882352941,2.0588235294117645,1.7647058823529411,0.0,0.11764705882352941,0.05,0.5882352941176471
Udinese,13.42605633802817,11.637323943661972,4.964788732394366,4.105633802816901,15.18661971830986,16.017605633802816,5.288732394366197,4.848591549295775,2.0774647887323945,2.5422535211267605,0.13732394366197184,0.1443661971830986,0.5464788732394366,0.5235915492957746
Verona,11.589473684210526,14.031578947368422,4.473684210526316,5.221052631578948,14.210526315789474,13.936842105263159,5.378947368421053,5.189473684210526,2.1578947368421053,2.5157894736842104,0.14736842105263157,0.16842105263157894,0.27,0.5410526315789473
