HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Albacete,11.96774193548387,9.82258064516129,3.8870967741935485,3.2580645161290325,15.661290322580646,16.35483870967742,5.387096774193548,3.9193548387096775,2.967741935483871,2.967741935483871,0.0967741935483871,0.1774193548387097,0.2859237534516129,0.5373900293225806
Alcorcon,11.714285714285714,9.34920634920635,3.761904761904762,3.253968253968254,16.523809523809526,15.666666666666666,5.523809523809524,4.444444444444445,2.8095238095238093,2.6666666666666665,0.15873015873015872,0.12698412698412698,0.4242424243333333,0.5252525252539683
Almeria,11.634920634920634,9.857142857142858,4.111111111111111,2.984126984126984,15.619047619047619,14.984126984126984,5.0,4.412698412698413,2.4603174603174605,2.6031746031746033,0.12698412698412698,0.1111111111111111,0.5,0.5252525252539683
Barcelona B,12.333333333333334,10.619047619047619,3.9523809523809526,4.095238095238095,12.857142857142858,15.571428571428571,5.380952380952381,4.095238095238095,2.0476190476190474,2.8095238095238093,0.0,0.09523809523809523,0.409090909,0.5281385281428571
Cadiz,11.507936507936508,8.11111111111111,3.6825396825396823,2.9047619047619047,14.46031746031746,15.682539682539682,6.555555555555555,3.3015873015873014,2.142857142857143,2.8253968253968256,0.1111111111111111,0.1746031746031746,0.7727272726666666,0.5108225108253969
Cordoba,13.463414634146341,10.536585365853659,4.975609756097561,4.024390243902439,15.634146341463415,15.975609756097562,5.926829268292683,4.121951219512195,2.5609756097560976,2.8292682926829267,0.07317073170731707,0.3170731707317073,0.32261640780487805,0.5443458980243903
Elche,11.547619047619047,10.404761904761905,3.5714285714285716,3.4047619047619047,15.619047619047619,16.595238095238095,5.142857142857143,4.0,2.857142857142857,2.5238095238095237,0.047619047619047616,0.19047619047619047,0.3181818185,0.5335497835476191
Extremadura UD,13.073170731707316,11.195121951219512,4.365853658536586,3.8292682926829267,15.78048780487805,15.536585365853659,5.048780487804878,4.073170731707317,2.4634146341463414,3.3658536585365852,0.0975609756097561,0.2682926829268293,0.18070953404878048,0.5509977827317073
Fuenlabrada,10.095238095238095,9.380952380952381,2.9047619047619047,2.857142857142857,15.857142857142858,16.047619047619047,4.0476190476190474,3.238095238095238,2.6666666666666665,3.5238095238095237,0.23809523809523808,0.09523809523809523,0.5,0.5216450216666667
Gimnastic,12.731707317073171,11.439024390243903,4.0,4.317073170731708,17.21951219512195,14.414634146341463,5.2926829268292686,4.146341463414634,3.073170731707317,2.8780487804878048,0.12195121951219512,0.17073170731707318,0.20842572058536585,0.5532150776097561
Girona,12.952380952380953,8.80952380952381,4.238095238095238,2.7142857142857144,16.714285714285715,16.047619047619047,4.761904761904762,3.5238095238095237,2.7142857142857144,2.619047619047619,0.047619047619047616,0.2857142857142857,1.0,0.5043290043333334
Granada,13.487804878048781,9.341463414634147,4.634146341463414,3.073170731707317,14.634146341463415,14.073170731707316,6.195121951219512,3.341463414634146,1.975609756097561,2.8780487804878048,0.14634146341463414,0.14634146341463414,0.768292683195122,0.5177383591951219
Huesca,14.404761904761905,8.976190476190476,5.476190476190476,2.857142857142857,14.380952380952381,15.30952380952381,5.619047619047619,3.9047619047619047,2.0,3.142857142857143,0.07142857142857142,0.19047619047619047,0.75,0.5054112554047618
La Coruna,13.476190476190476,10.571428571428571,4.642857142857143,3.5952380952380953,14.642857142857142,15.595238095238095,4.880952380952381,3.8095238095238093,1.9523809523809523,2.357142857142857,0.16666666666666666,0.09523809523809523,0.7954545454999999,0.5075757575714286
Las Palmas,12.214285714285714,8.5,4.571428571428571,2.857142857142857,14.928571428571429,16.523809523809526,5.0,3.857142857142857,3.119047619047619,2.9761904761904763,0.09523809523809523,0.16666666666666666,0.659090909,0.5173160173095238
Leonesa,12.619047619047619,10.380952380952381,4.142857142857143,3.0952380952380953,11.952380952380953,16.285714285714285,5.0,4.619047619047619,2.761904761904762,3.142857142857143,0.14285714285714285,0.19047619047619047,0.272727273,0.5346320346190476
Lorca,11.523809523809524,11.238095238095237,4.428571428571429,4.285714285714286,15.619047619047619,13.333333333333334,5.523809523809524,4.714285714285714,2.3333333333333335,2.238095238095238,0.047619047619047616,0.047619047619047616,0.090909091,0.5454545454761904
Lugo,11.370967741935484,10.903225806451612,3.8548387096774195,3.838709677419355,15.693548387096774,14.338709677419354,5.532258064516129,5.306451612903226,2.467741935483871,2.8225806451612905,0.0967741935483871,0.04838709677419355,0.1950146627903226,0.5447214076290323
Malaga,13.476190476190476,8.880952380952381,4.571428571428571,2.8095238095238093,16.714285714285715,14.69047619047619,5.976190476190476,3.1904761904761907,2.761904761904762,2.9047619047619047,0.16666666666666666,0.19047619047619047,0.681818182,0.5108225108333334
Mallorca,14.2,10.85,5.15,3.5,13.85,16.3,6.4,4.1,2.2,3.5,0.15,0.35,0.636363636,0.53863636365
Mirandes,11.142857142857142,10.904761904761905,3.6666666666666665,3.3333333333333335,14.19047619047619,15.238095238095237,4.619047619047619,5.0,2.857142857142857,2.5238095238095237,0.2857142857142857,0.09523809523809523,0.181818182,0.5389610389523809
Numancia,12.838709677419354,10.53225806451613,4.032258064516129,3.564516129032258,13.774193548387096,15.0,5.629032258064516,4.548387096774194,2.0,2.967741935483871,0.0967741935483871,0.14516129032258066,0.5007331378225807,0.5359237536774194
Osasuna,13.634146341463415,8.0,4.975609756097561,2.4634146341463414,14.146341463414634,17.463414634146343,6.0,3.292682926829268,2.341463414634146,3.1951219512195124,0.0975609756097561,0.1951219512195122,0.8403547672682926,0.5166297117560976
Oviedo,11.746031746031745,9.555555555555555,4.031746031746032,3.015873015873016,16.19047619047619,16.238095238095237,4.888888888888889,4.111111111111111,2.619047619047619,3.015873015873016,0.06349206349206349,0.09523809523809523,0.7424242423333334,0.5187590187619048
Ponferradina,12.904761904761905,9.142857142857142,4.190476190476191,3.142857142857143,15.476190476190476,17.142857142857142,4.333333333333333,3.4761904761904763,2.1904761904761907,3.5714285714285716,0.047619047619047616,0.23809523809523808,0.318181818,0.5324675324761905
Rayo Majadahonda,12.95,11.1,4.3,3.5,15.1,15.85,4.4,4.55,2.8,2.85,0.1,0.1,0.181818182,0.5636363636499999
Reus Deportiu,10.875,11.59375,3.3125,3.875,14.65625,15.03125,4.21875,4.21875,1.875,2.625,0.03125,0.09375,0.12073863615625001,0.50284090915625
Santander,10.428571428571429,12.619047619047619,3.0,4.714285714285714,16.142857142857142,17.80952380952381,3.5714285714285716,4.9523809523809526,2.6666666666666665,2.857142857142857,0.38095238095238093,0.19047619047619047,0.045454545,0.5432900432857143
