AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
AZ Alkmaar,12.73913043478261,14.217391304347826,4.739130434782608,5.804347826086956,11.630434782608695,12.043478260869565,4.804347826086956,5.478260869565218,1.7608695652173914,1.8478260869565217,0.13043478260869565,0.043478260869565216,0.5205314009782608,0.8478260867391304
Ajax,12.108695652173912,18.58695652173913,4.391304347826087,7.3478260869565215,11.630434782608695,11.304347826086957,3.9565217391304346,6.891304347826087,2.0434782608695654,1.6521739130434783,0.06521739130434782,0.08695652173913043,0.4891304347826087,1.0
Den Haag,17.76595744680851,9.76595744680851,6.1063829787234045,3.404255319148936,10.97872340425532,11.02127659574468,6.276595744680851,4.531914893617022,1.3829787234042554,2.021276595744681,0.0425531914893617,0.10638297872340426,0.5496453900425532,0.3475177304680851
Excelsior,18.11764705882353,10.058823529411764,6.411764705882353,3.4705882352941178,10.941176470588236,12.088235294117647,8.205882352941176,3.9411764705882355,1.4411764705882353,2.0294117647058822,0.029411764705882353,0.08823529411764706,0.5506535947647059,0.138888889
FC Emmen,17.2,10.6,6.566666666666666,3.566666666666667,10.733333333333333,12.766666666666667,6.266666666666667,3.066666666666667,1.4,1.9,0.1,0.1,0.5537037037333333,0.277777778
Feyenoord,13.173913043478262,14.543478260869565,4.739130434782608,5.956521739130435,11.130434782608695,10.847826086956522,4.913043478260869,5.913043478260869,1.3695652173913044,1.5217391304347827,0.08695652173913043,0.1956521739130435,0.5205314009782608,0.8599033817826087
For Sittard,17.8,10.366666666666667,7.2,3.3,12.266666666666667,10.5,7.5,3.466666666666667,1.5,1.7333333333333334,0.06666666666666667,0.16666666666666666,0.5740740740333333,0.15000000006666667
Graafschap,19.0,9.235294117647058,8.058823529411764,3.1176470588235294,9.764705882352942,13.588235294117647,6.470588235294118,3.823529411764706,0.8823529411764706,1.6470588235294117,0.0,0.11764705882352941,0.5522875817058823,0.055555556
Groningen,14.319148936170214,10.872340425531915,5.1063829787234045,3.723404255319149,10.382978723404255,12.0,6.0212765957446805,4.425531914893617,1.3404255319148937,1.8085106382978724,0.0851063829787234,0.06382978723404255,0.5224586288085107,0.5910165485531915
Heerenveen,15.043478260869565,12.717391304347826,5.673913043478261,5.586956521739131,10.021739130434783,11.91304347826087,5.326086956521739,4.8478260869565215,1.3043478260869565,1.3478260869565217,0.08695652173913043,0.10869565217391304,0.5217391304347826,0.5410628018913044
Heracles,17.106382978723403,10.53191489361702,6.276595744680851,3.7872340425531914,12.106382978723405,12.851063829787234,5.872340425531915,4.74468085106383,1.5957446808510638,1.7659574468085106,0.0425531914893617,0.10638297872340426,0.5260047281489362,0.4657210403617021
NAC Breda,19.176470588235293,9.647058823529411,6.264705882352941,3.4705882352941178,11.5,11.205882352941176,8.088235294117647,3.3823529411764706,0.8823529411764706,1.5588235294117647,0.029411764705882353,0.11764705882352941,0.5522875816764706,0.138888889
PSV Eindhoven,12.125,16.645833333333332,3.9375,6.375,11.625,10.708333333333334,4.75,6.208333333333333,1.5208333333333333,1.6458333333333333,0.16666666666666666,0.08333333333333333,0.49537037039583337,0.944444444
Roda,19.176470588235293,9.588235294117647,6.470588235294118,3.6470588235294117,10.705882352941176,11.588235294117647,6.352941176470588,3.2941176470588234,0.7647058823529411,1.5294117647058822,0.0,0.11764705882352941,0.5555555555294118,0.055555556
Sparta Rotterdam,16.333333333333332,11.1,6.266666666666667,3.8,10.733333333333333,13.333333333333334,6.9,4.3,1.1333333333333333,1.5666666666666667,0.0,0.16666666666666666,0.5333333333333333,0.38148148109999996
Twente,15.166666666666666,10.566666666666666,5.7,3.2,11.633333333333333,13.6,5.6,3.5,1.7666666666666666,2.1666666666666665,0.16666666666666666,0.16666666666666666,0.5314814814666666,0.555555556
Utrecht,13.148936170212766,13.808510638297872,4.872340425531915,4.957446808510638,11.212765957446809,11.702127659574469,5.212765957446808,4.851063829787234,1.3404255319148937,1.6808510638297873,0.0425531914893617,0.1276595744680851,0.5035460992978724,0.7423167848085106
VVV Venlo,17.76595744680851,9.595744680851064,6.382978723404255,3.276595744680851,10.893617021276595,11.74468085106383,6.8936170212765955,3.4893617021276597,1.3404255319148937,1.5957446808510638,0.10638297872340426,0.0851063829787234,0.5390070922127659,0.32269503531914895
Vitesse,13.063829787234043,14.25531914893617,4.680851063829787,4.914893617021277,11.51063829787234,12.063829787234043,5.042553191489362,5.829787234042553,1.425531914893617,1.6382978723404256,0.06382978723404255,0.14893617021276595,0.48463356974468086,0.7730496452978723
Waalwijk,16.46153846153846,11.076923076923077,6.846153846153846,3.5384615384615383,10.0,12.615384615384615,4.538461538461538,4.230769230769231,1.6923076923076923,2.076923076923077,0.0,0.23076923076923078,0.529914529923077,0.11111111100000001
Willem II,16.78723404255319,9.319148936170214,6.297872340425532,3.702127659574468,11.404255319148936,11.829787234042554,5.638297872340425,3.7872340425531914,1.127659574468085,1.8936170212765957,0.06382978723404255,0.10638297872340426,0.5460992907659574,0.3735224586170212
Zwolle,14.0,12.354166666666666,5.604166666666667,4.395833333333333,10.854166666666666,11.645833333333334,6.354166666666667,4.6875,1.5416666666666667,1.875,0.08333333333333333,0.10416666666666667,0.5335648148333333,0.5462962962500001
