AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Ascoli,13.827586206896552,10.844827586206897,5.5,4.0,15.89655172413793,14.793103448275861,5.155172413793103,4.0,2.3275862068965516,2.3793103448275863,0.15517241379310345,0.2413793103448276,0.5395520541206896,0.14740141877586205
Avellino,10.19047619047619,7.857142857142857,4.428571428571429,2.9047619047619047,18.523809523809526,15.619047619047619,5.333333333333333,3.3333333333333335,1.619047619047619,2.380952380952381,0.047619047619047616,0.38095238095238093,0.5346320346190476,0.272727273
Bari,8.714285714285714,9.80952380952381,3.9047619047619047,4.190476190476191,14.238095238095237,14.0,6.0,4.095238095238095,2.142857142857143,2.238095238095238,0.14285714285714285,0.19047619047619047,0.5086580086666667,0.818181818
Benevento,11.27027027027027,12.567567567567568,3.7567567567567566,4.378378378378378,16.756756756756758,15.81081081081081,4.648648648648648,4.324324324324325,2.5675675675675675,2.5675675675675675,0.10810810810810811,0.16216216216216217,0.5014224751081081,0.9487197723783783
Brescia,12.076923076923077,10.35897435897436,3.923076923076923,4.333333333333333,16.53846153846154,16.384615384615383,5.871794871794871,4.051282051282051,2.0256410256410255,2.5384615384615383,0.15384615384615385,0.07692307692307693,0.5190160716410257,0.48656606553846155
Carpi,13.461538461538462,8.0,5.282051282051282,2.7948717948717947,13.076923076923077,17.743589743589745,6.102564102564102,3.769230769230769,1.5897435897435896,2.1794871794871793,0.10256410256410256,0.10256410256410256,0.5417740154615385,0.22009569399999998
Cesena,13.761904761904763,7.285714285714286,5.666666666666667,3.238095238095238,14.80952380952381,14.666666666666666,7.0,4.428571428571429,1.619047619047619,2.3333333333333335,0.0,0.23809523809523808,0.5367965368095239,0.318181818
Chievo,12.263157894736842,10.631578947368421,4.105263157894737,3.526315789473684,16.526315789473685,16.31578947368421,4.947368421052632,3.789473684210526,2.5789473684210527,2.8421052631578947,0.2631578947368421,0.10526315789473684,0.5157894736842105,0.8
Cittadella,11.39655172413793,11.068965517241379,4.431034482758621,4.068965517241379,14.120689655172415,17.93103448275862,5.103448275862069,5.137931034482759,2.206896551724138,2.7758620689655173,0.1206896551724138,0.08620689655172414,0.5109965352241379,0.7704792938793104
Cosenza,12.18918918918919,10.513513513513514,4.135135135135135,3.7837837837837838,15.513513513513514,14.972972972972974,4.27027027027027,4.945945945945946,2.4324324324324325,2.5135135135135136,0.1891891891891892,0.24324324324324326,0.5360597439459459,0.3847795164864865
Cremonese,12.189655172413794,10.551724137931034,4.603448275862069,4.172413793103448,14.172413793103448,15.0,5.4655172413793105,4.706896551724138,2.2241379310344827,2.4310344827586206,0.08620689655172414,0.1206896551724138,0.5247937633965517,0.5247937635689656
Crotone,12.81081081081081,12.027027027027026,4.5675675675675675,4.351351351351352,15.621621621621621,15.18918918918919,4.8108108108108105,5.513513513513513,2.4324324324324325,2.324324324324324,0.16216216216216217,0.24324324324324326,0.5126600284594595,0.795021336972973
Empoli,11.75,11.275,4.625,4.675,13.85,14.425,5.075,4.35,1.7,1.775,0.025,0.1,0.50375,0.9287500000000001
Foggia,13.68421052631579,11.157894736842104,5.078947368421052,4.473684210526316,14.973684210526315,13.894736842105264,5.421052631578948,4.7894736842105265,2.210526315789474,2.4473684210526314,0.15789473684210525,0.15789473684210525,0.5185721481052632,0.5368924699473684
Frosinone,10.7,11.15,3.9,3.8,17.55,16.225,4.05,5.45,2.275,2.225,0.025,0.1,0.502386363625,0.976136363875
Juve Stabia,15.736842105263158,10.105263157894736,5.368421052631579,3.9473684210526314,16.0,14.526315789473685,6.631578947368421,4.473684210526316,2.526315789473684,3.263157894736842,0.2631578947368421,0.15789473684210525,0.55,0.05
Lecce,12.0,12.055555555555555,4.166666666666667,5.055555555555555,15.38888888888889,12.555555555555555,5.666666666666667,5.0,2.4444444444444446,2.2777777777777777,0.0,0.16666666666666666,0.5175438596666667,0.736842105
Livorno,14.243243243243244,10.324324324324325,5.027027027027027,3.6216216216216215,15.64864864864865,17.81081081081081,5.4324324324324325,4.216216216216216,2.8378378378378377,2.8378378378378377,0.16216216216216217,0.10810810810810811,0.5416785206216217,0.17944523481081082
Novara,11.047619047619047,8.380952380952381,4.428571428571429,3.7142857142857144,16.047619047619047,16.38095238095238,6.142857142857143,3.5238095238095237,2.0476190476190474,2.857142857142857,0.047619047619047616,0.14285714285714285,0.5238095238095238,0.454545455
Padova,15.722222222222221,10.166666666666666,6.555555555555555,3.7777777777777777,15.222222222222221,15.0,6.555555555555555,3.888888888888889,2.3333333333333335,2.6666666666666665,0.05555555555555555,0.16666666666666666,0.5497076023333334,0.157894737
Palermo,9.820512820512821,11.23076923076923,3.7435897435897436,4.564102564102564,15.871794871794872,16.58974358974359,4.589743589743589,4.717948717948718,1.8205128205128205,2.128205128205128,0.05128205128205128,0.1282051282051282,0.5023310023333334,0.951048951
Parma,11.142857142857142,9.761904761904763,4.857142857142857,4.142857142857143,13.80952380952381,14.047619047619047,4.809523809523809,5.333333333333333,2.2857142857142856,1.9047619047619047,0.09523809523809523,0.0,0.5064935064761905,0.863636364
Perugia,12.051724137931034,10.810344827586206,4.431034482758621,3.9655172413793105,15.051724137931034,16.5,5.137931034482759,3.7758620689655173,2.3448275862068964,2.1379310344827585,0.15517241379310345,0.1896551724137931,0.5179962052586207,0.6886404881551724
Pescara,13.293103448275861,9.724137931034482,4.844827586206897,3.6724137931034484,15.0,14.327586206896552,5.086206896551724,4.517241379310345,2.1551724137931036,2.3620689655172415,0.06896551724137931,0.15517241379310345,0.5249051311551723,0.5411153272413793
Pisa,13.578947368421053,11.421052631578947,4.052631578947368,3.789473684210526,16.210526315789473,15.210526315789474,5.526315789473684,3.3684210526315788,3.0526315789473686,2.6315789473684212,0.15789473684210525,0.2631578947368421,0.5473684210526316,0.25
Pordenone,14.210526315789474,11.31578947368421,4.842105263157895,3.736842105263158,14.0,16.57894736842105,5.842105263157895,5.2105263157894735,2.1578947368421053,2.6842105263157894,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.6
Pro Vercelli,12.857142857142858,9.428571428571429,5.619047619047619,3.9047619047619047,14.0,14.952380952380953,5.904761904761905,4.523809523809524,1.3333333333333333,2.0952380952380953,0.14285714285714285,0.047619047619047616,0.541125541142857,0.090909091
Salernitana,11.810344827586206,9.327586206896552,4.775862068965517,3.6551724137931036,16.155172413793103,17.06896551724138,4.896551724137931,4.172413793103448,2.3793103448275863,2.9310344827586206,0.10344827586206896,0.13793103448275862,0.5271902326206896,0.39353654518965514
Spezia,10.844827586206897,10.224137931034482,4.224137931034483,3.4655172413793105,14.344827586206897,15.379310344827585,5.086206896551724,5.275862068965517,2.310344827586207,2.3793103448275863,0.20689655172413793,0.15517241379310345,0.5190356376896552,0.5409709620344828
Ternana,12.761904761904763,10.095238095238095,5.523809523809524,4.0,13.761904761904763,14.619047619047619,5.190476190476191,5.095238095238095,1.5714285714285714,2.142857142857143,0.09523809523809523,0.19047619047619047,0.5432900432857143,0.136363636
Trapani,14.421052631578947,11.578947368421053,5.7894736842105265,4.157894736842105,14.631578947368421,15.789473684210526,5.894736842105263,4.526315789473684,2.1052631578947367,3.1578947368421053,0.05263157894736842,0.2631578947368421,0.5394736842105263,0.1
Venezia,13.362068965517242,10.0,4.379310344827586,3.413793103448276,16.0,13.982758620689655,5.706896551724138,4.862068965517241,2.086206896551724,2.1379310344827585,0.13793103448275862,0.10344827586206896,0.5351963372413793,0.42672001337931037
Verona,13.0,11.058823529411764,4.294117647058823,4.529411764705882,17.176470588235293,15.058823529411764,5.411764705882353,4.705882352941177,2.7058823529411766,3.0588235294117645,0.11764705882352941,0.11764705882352941,0.5201238389999999,0.894736842
Virtus Entella,12.9,9.825,4.725,3.45,15.65,16.2,5.45,4.55,2.35,2.875,0.2,0.15,0.54045454545,0.285568181675
