AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Aves,13.529411764705882,9.450980392156863,5.352941176470588,3.3333333333333335,15.823529411764707,16.07843137254902,6.823529411764706,4.450980392156863,1.9215686274509804,2.2549019607843137,0.1568627450980392,0.1568627450980392,0.5392156862745098,0.2592592593333333
Belenenses,13.450980392156863,8.705882352941176,4.686274509803922,3.0784313725490198,15.96078431372549,14.666666666666666,5.921568627450981,3.980392156862745,1.9607843137254901,2.4313725490196076,0.11764705882352941,0.17647058823529413,0.5479302832352941,0.37037037033333337
Benfica,8.705882352941176,13.156862745098039,3.3137254901960786,5.823529411764706,14.117647058823529,15.529411764705882,4.03921568627451,6.196078431372549,2.803921568627451,2.3529411764705883,0.19607843137254902,0.11764705882352941,0.502178649254902,0.9629629626666667
Boavista,12.588235294117647,9.294117647058824,5.098039215686274,3.3333333333333335,15.647058823529411,17.215686274509803,6.745098039215686,4.313725490196078,1.9215686274509804,2.9411764705882355,0.09803921568627451,0.1568627450980392,0.5315904139411765,0.38888888899999996
Chaves,12.647058823529411,8.764705882352942,5.117647058823529,3.088235294117647,16.676470588235293,15.117647058823529,6.735294117647059,4.470588235294118,2.5,2.264705882352941,0.058823529411764705,0.14705882352941177,0.5277777777647058,0.4166666665
Estoril,8.705882352941176,9.647058823529411,4.529411764705882,3.8823529411764706,19.11764705882353,15.705882352941176,5.529411764705882,5.176470588235294,2.588235294117647,2.2941176470588234,0.058823529411764705,0.29411764705882354,0.5392156862941176,0.388888889
Famalicao,13.176470588235293,11.764705882352942,4.235294117647059,4.529411764705882,15.294117647058824,15.647058823529411,6.411764705882353,5.117647058823529,2.9411764705882355,2.9411764705882355,0.29411764705882354,0.4117647058823529,0.5196078431176471,0.666666667
Feirense,12.441176470588236,6.323529411764706,4.9411764705882355,2.7058823529411766,17.176470588235293,18.852941176470587,6.470588235294118,4.088235294117647,2.0294117647058822,3.1176470588235294,0.058823529411764705,0.11764705882352941,0.5555555555294118,0.08333333350000001
Gil Vicente,9.882352941176471,8.647058823529411,3.4705882352941178,3.6470588235294117,17.705882352941178,17.235294117647058,5.117647058823529,3.7058823529411766,1.8235294117647058,2.176470588235294,0.11764705882352941,0.11764705882352941,0.5326797385882353,0.333333333
Guimaraes,11.156862745098039,11.294117647058824,4.647058823529412,4.117647058823529,16.666666666666668,14.882352941176471,5.117647058823529,5.666666666666667,2.0,2.235294117647059,0.11764705882352941,0.13725490196078433,0.5130718954117647,0.7592592593333333
Maritimo,13.568627450980392,8.019607843137255,4.431372549019608,2.6666666666666665,16.11764705882353,16.529411764705884,5.980392156862745,3.2941176470588234,1.8627450980392157,2.803921568627451,0.09803921568627451,0.19607843137254902,0.5370370370196078,0.44444444466666666
Moreirense,13.117647058823529,9.117647058823529,5.098039215686274,3.2941176470588234,15.019607843137255,16.07843137254902,5.490196078431373,4.176470588235294,2.0588235294117645,2.2941176470588234,0.1568627450980392,0.13725490196078433,0.5370370370392157,0.37037037033333337
Nacional,13.588235294117647,12.705882352941176,5.9411764705882355,4.176470588235294,15.294117647058824,15.764705882352942,5.294117647058823,5.529411764705882,2.0,3.0588235294117645,0.11764705882352941,0.17647058823529413,0.5522875817058823,0.166666667
Pacos Ferreira,11.441176470588236,8.5,5.0,3.4411764705882355,15.117647058823529,17.558823529411764,6.205882352941177,4.852941176470588,2.0588235294117645,3.176470588235294,0.058823529411764705,0.14705882352941177,0.5343137255,0.333333333
Portimonense,12.549019607843137,10.215686274509803,5.1568627450980395,3.784313725490196,14.862745098039216,15.627450980392156,5.117647058823529,4.215686274509804,1.9215686274509804,2.372549019607843,0.058823529411764705,0.17647058823529413,0.5206971677647059,0.6296296299999999
Porto,8.058823529411764,13.372549019607844,2.372549019607843,5.117647058823529,17.313725490196077,16.274509803921568,3.4313725490196076,6.0,2.8823529411764706,2.627450980392157,0.13725490196078433,0.0784313725490196,0.501089324627451,0.9814814813333333
Rio Ave,11.843137254901961,8.686274509803921,4.568627450980392,3.1372549019607843,18.274509803921568,14.490196078431373,5.529411764705882,4.176470588235294,2.3137254901960786,2.4313725490196076,0.21568627450980393,0.21568627450980393,0.5206971677647059,0.7407407406666667
Santa Clara,13.647058823529411,8.823529411764707,4.529411764705882,3.0588235294117645,16.735294117647058,15.0,6.647058823529412,4.647058823529412,2.2941176470588234,2.2941176470588234,0.08823529411764706,0.058823529411764705,0.5375816993235294,0.2222222225
Setubal,12.666666666666666,8.450980392156863,4.764705882352941,3.235294117647059,17.745098039215687,16.96078431372549,6.0,4.333333333333333,2.3137254901960786,3.0588235294117645,0.1568627450980392,0.17647058823529413,0.5468409585882353,0.425925926
Sp Braga,9.607843137254902,11.96078431372549,3.7450980392156863,4.745098039215686,15.784313725490197,15.137254901960784,4.666666666666667,5.529411764705882,2.5294117647058822,2.607843137254902,0.21568627450980393,0.09803921568627451,0.5098039215882353,0.833333333
Sp Lisbon,10.803921568627452,12.72549019607843,3.9607843137254903,5.0,16.333333333333332,15.098039215686274,5.607843137254902,6.1568627450980395,3.0,2.9411764705882355,0.19607843137254902,0.17647058823529413,0.5065359477058823,0.888888889
Tondela,13.254901960784315,8.588235294117647,4.862745098039215,2.980392156862745,15.92156862745098,17.568627450980394,6.117647058823529,5.03921568627451,2.4705882352941178,2.6470588235294117,0.1568627450980392,0.19607843137254902,0.5348583878039216,0.222222222
