AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
AEK,6.055555555555555,9.666666666666666,2.9444444444444446,4.833333333333333,15.5,20.72222222222222,4.666666666666667,4.666666666666667,2.388888888888889,3.111111111111111,0.05555555555555555,0.2222222222222222,0.5753968253888888,0.857142857
Aris,8.555555555555555,7.388888888888889,4.333333333333333,3.7222222222222223,16.5,14.833333333333334,4.944444444444445,4.611111111111111,2.5555555555555554,2.5555555555555554,0.2222222222222222,0.1111111111111111,0.6150793650555556,0.642857143
Asteras Tripolis,8.25,7.0,4.4375,3.375,15.625,17.4375,4.6875,3.1875,2.8125,3.4375,0.125,0.1875,0.486607142875,0.5
Atromitos,9.375,6.1875,5.0,2.375,15.75,16.25,6.0625,3.4375,2.125,3.5625,0.0625,0.125,0.50446428575,0.714285714
Lamia,10.875,4.6875,4.75,2.1875,13.6875,17.8125,6.4375,1.9375,2.0625,2.6875,0.0,0.1875,0.553571428625,0.071428571
Larisa,11.1875,5.5625,4.3125,2.5,17.8125,17.4375,6.5625,3.0,2.25,3.1875,0.0,0.1875,0.5267857143125,0.571428571
OFI Crete,9.61111111111111,8.277777777777779,5.111111111111111,3.388888888888889,18.444444444444443,14.38888888888889,4.277777777777778,3.2777777777777777,2.5555555555555554,2.8333333333333335,0.1111111111111111,0.0,0.6071428571666666,0.142857143
Olympiakos,5.833333333333333,10.277777777777779,2.3333333333333335,4.722222222222222,14.166666666666666,18.0,3.7777777777777777,6.722222222222222,1.9444444444444444,2.611111111111111,0.16666666666666666,0.1111111111111111,0.5595238095,1.0
PAOK,6.388888888888889,9.61111111111111,3.2222222222222223,4.944444444444445,16.88888888888889,17.055555555555557,4.111111111111111,4.888888888888889,2.7222222222222223,2.8333333333333335,0.1111111111111111,0.05555555555555555,0.5674603173888889,0.928571429
Panathinaikos,7.722222222222222,8.222222222222221,3.3333333333333335,4.0,16.38888888888889,17.27777777777778,3.388888888888889,3.2777777777777777,3.111111111111111,3.3333333333333335,0.1111111111111111,0.1111111111111111,0.5912698412777778,0.785714286
Panetolikos,10.176470588235293,5.352941176470588,4.823529411764706,2.6470588235294117,17.0,14.882352941176471,5.411764705882353,3.6470588235294117,2.4705882352941178,3.588235294117647,0.058823529411764705,0.35294117647058826,0.48739495794117643,0.357142857
Panionios,11.705882352941176,5.470588235294118,5.9411764705882355,2.6470588235294117,14.588235294117647,13.882352941176471,7.117647058823529,3.588235294117647,2.823529411764706,2.7058823529411766,0.17647058823529413,0.29411764705882354,0.5546218487647059,0.285714286
Volos NFC,10.352941176470589,6.647058823529412,5.176470588235294,2.1176470588235294,15.0,15.882352941176471,6.529411764705882,3.176470588235294,2.411764705882353,2.8823529411764706,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.214285714
Xanthi,9.176470588235293,5.0588235294117645,4.588235294117647,2.411764705882353,15.647058823529411,17.41176470588235,4.588235294117647,2.6470588235294117,2.7058823529411766,3.0588235294117645,0.17647058823529413,0.11764705882352941,0.47058823523529414,0.428571429
