HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Anderlecht,12.0,7.666666666666667,6.133333333333334,4.2,12.533333333333333,15.2,6.133333333333334,3.3333333333333335,1.2,2.466666666666667,0.06666666666666667,0.13333333333333333,0.6875,0.5208333333333334
Antwerp,11.785714285714286,7.357142857142857,6.0,3.5,13.928571428571429,15.071428571428571,5.214285714285714,4.214285714285714,1.7142857142857142,2.7857142857142856,0.0,0.14285714285714285,0.75,0.5223214285714286
Cercle Brugge,11.642857142857142,8.642857142857142,5.285714285714286,4.785714285714286,15.571428571428571,12.5,5.357142857142857,4.357142857142857,1.7857142857142858,2.2142857142857144,0.14285714285714285,0.07142857142857142,0.125,0.5848214285714286
Charleroi,9.714285714285714,7.071428571428571,5.071428571428571,3.0,13.857142857142858,14.142857142857142,5.285714285714286,4.714285714285714,1.4285714285714286,2.2857142857142856,0.0,0.07142857142857142,0.625,0.53125
Club Brugge,11.933333333333334,6.066666666666666,5.333333333333333,2.4,12.4,12.666666666666666,6.0,3.2,1.2666666666666666,2.6,0.06666666666666667,0.13333333333333333,1.0,0.5
Eupen,8.857142857142858,9.071428571428571,3.2142857142857144,4.285714285714286,15.142857142857142,13.714285714285714,4.642857142857143,4.785714285714286,1.9285714285714286,1.4285714285714286,0.0,0.14285714285714285,0.3125,0.5178571428571429
Genk,11.214285714285714,8.928571428571429,5.357142857142857,4.357142857142857,11.5,16.571428571428573,5.857142857142857,3.4285714285714284,1.1428571428571428,2.0714285714285716,0.0,0.07142857142857142,0.8125,0.5044642857142857
Gent,12.466666666666667,8.2,6.466666666666667,3.6,11.666666666666666,13.533333333333333,4.6,3.8,1.6,2.2666666666666666,0.13333333333333333,0.06666666666666667,0.9375,0.5041666666666667
Kortrijk,9.066666666666666,8.866666666666667,4.933333333333334,4.2,16.466666666666665,15.6,5.666666666666667,3.8,1.7333333333333334,2.4,0.0,0.13333333333333333,0.4375,0.5375
Mechelen,10.8,9.133333333333333,5.133333333333334,4.4,12.133333333333333,15.0,5.0,5.533333333333333,1.4,2.066666666666667,0.06666666666666667,0.06666666666666667,0.5,0.5291666666666667
Mouscron,7.133333333333334,8.666666666666666,3.466666666666667,4.0,14.866666666666667,12.8,4.933333333333334,4.866666666666666,2.0,1.6666666666666667,0.0,0.2,0.375,0.5416666666666666
Oostende,8.6,9.866666666666667,4.666666666666667,5.2,12.466666666666667,14.466666666666667,4.533333333333333,5.466666666666667,1.3333333333333333,1.4666666666666666,0.06666666666666667,0.26666666666666666,0.25,0.5541666666666667
St Truiden,8.785714285714286,12.428571428571429,3.5,5.071428571428571,12.428571428571429,15.571428571428571,4.714285714285714,6.642857142857143,2.5714285714285716,2.0714285714285716,0.07142857142857142,0.07142857142857142,0.1875,0.5357142857142857
Standard,11.4,6.666666666666667,5.333333333333333,2.8,11.733333333333333,16.2,5.466666666666667,3.533333333333333,0.9333333333333333,2.533333333333333,0.13333333333333333,0.26666666666666666,0.875,0.5166666666666667
Waasland-Beveren,8.071428571428571,9.071428571428571,3.7142857142857144,5.571428571428571,15.285714285714286,13.0,4.571428571428571,4.571428571428571,1.8571428571428572,1.4285714285714286,0.0,0.07142857142857142,0.0625,0.5357142857142857
Waregem,9.285714285714286,8.5,5.0,4.214285714285714,10.785714285714286,15.357142857142858,4.857142857142857,3.857142857142857,1.3571428571428572,1.6428571428571428,0.0,0.07142857142857142,0.5625,0.5178571428571429
