HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Augsburg,14.352941176470589,10.352941176470589,7.470588235294118,5.705882352941177,20.058823529411764,18.058823529411764,5.764705882352941,4.235294117647059,1.6470588235294117,2.0588235294117645,0.0,0.17647058823529413,0.388888889,0.5261437908235295
Bielefeld,15.27450980392157,11.137254901960784,4.882352941176471,4.235294117647059,12.764705882352942,11.666666666666666,5.862745098039215,4.098039215686274,1.8627450980392157,1.9411764705882353,0.0784313725490196,0.11764705882352941,0.6296296296666667,0.523965141627451
Bochum,14.647058823529411,13.647058823529411,5.0588235294117645,4.490196078431373,12.862745098039216,14.568627450980392,5.098039215686274,5.137254901960785,1.8235294117647058,2.235294117647059,0.058823529411764705,0.13725490196078433,0.5555555556666667,0.5206971677450981
Braunschweig,13.647058823529411,12.970588235294118,6.4411764705882355,5.794117647058823,16.558823529411764,18.11764705882353,4.676470588235294,4.617647058823529,1.7941176470588236,2.235294117647059,0.0,0.08823529411764706,0.305555556,0.5375816993235294
Burghausen,15.823529411764707,14.705882352941176,9.529411764705882,8.470588235294118,19.764705882352942,18.647058823529413,5.411764705882353,6.352941176470588,2.176470588235294,2.0,0.11764705882352941,0.058823529411764705,0.111111111,0.5522875817058823
CZ Jena,15.294117647058824,11.058823529411764,9.0,7.176470588235294,20.41176470588235,21.470588235294116,7.294117647058823,4.294117647058823,2.3529411764705883,2.1176470588235294,0.17647058823529413,0.29411764705882354,0.166666667,0.5490196078235294
Darmstadt,12.92156862745098,12.372549019607844,4.509803921568627,4.03921568627451,12.411764705882353,13.784313725490197,5.549019607843137,5.03921568627451,1.6862745098039216,2.156862745098039,0.0784313725490196,0.09803921568627451,0.31481481499999997,0.5413943355294117
Dresden,13.294117647058824,12.470588235294118,4.529411764705882,4.352941176470588,13.098039215686274,14.431372549019608,4.882352941176471,4.03921568627451,1.8627450980392157,2.156862745098039,0.0784313725490196,0.09803921568627451,0.3333333333333333,0.5359477124117646
Duisburg,15.980392156862745,12.764705882352942,7.137254901960785,5.490196078431373,15.843137254901961,18.254901960784313,5.196078431372549,4.2745098039215685,2.4705882352941178,2.3529411764705883,0.058823529411764705,0.058823529411764705,0.5,0.5283224400784313
Erzgebirge Aue,13.470588235294118,12.529411764705882,5.514705882352941,4.485294117647059,15.367647058823529,15.397058823529411,4.8088235294117645,5.147058823529412,2.2058823529411766,2.3970588235294117,0.08823529411764706,0.19117647058823528,0.23611111124999998,0.5465686274411764
Essen,12.529411764705882,11.823529411764707,7.0588235294117645,6.529411764705882,19.235294117647058,22.058823529411764,5.9411764705882355,4.764705882352941,2.1176470588235294,2.0,0.17647058823529413,0.0,0.333333333,0.542483660117647
FC Koln,17.058823529411764,11.911764705882353,8.470588235294118,5.264705882352941,16.0,16.529411764705884,7.588235294117647,4.0588235294117645,1.6764705882352942,2.2941176470588234,0.17647058823529413,0.08823529411764706,0.9166666665000001,0.5049019607941176
Fortuna Dusseldorf,14.411764705882353,13.058823529411764,5.588235294117647,4.176470588235294,13.882352941176471,18.235294117647058,5.705882352941177,5.588235294117647,2.3529411764705883,2.2941176470588234,0.11764705882352941,0.11764705882352941,0.777777778,0.5130718954117647
Freiburg,18.352941176470587,11.529411764705882,10.235294117647058,6.294117647058823,15.117647058823529,19.235294117647058,6.882352941176471,3.823529411764706,1.3529411764705883,2.0588235294117645,0.11764705882352941,0.11764705882352941,0.722222222,0.5163398692941177
Greuther Furth,15.088235294117647,11.955882352941176,5.823529411764706,4.823529411764706,15.529411764705882,16.41176470588235,5.4411764705882355,4.6911764705882355,1.8529411764705883,2.176470588235294,0.07352941176470588,0.14705882352941177,0.3194444445,0.5375816993382353
Hamburg,14.588235294117647,10.794117647058824,5.352941176470588,4.0,9.970588235294118,13.617647058823529,6.117647058823529,3.764705882352941,1.1764705882352942,2.323529411764706,0.0,0.029411764705882353,0.9722222220000001,0.5032679738823529
Hannover,15.235294117647058,11.764705882352942,4.0,4.411764705882353,12.823529411764707,11.823529411764707,5.588235294117647,4.0,2.3529411764705883,1.4705882352941178,0.11764705882352941,0.0,0.777777778,0.5130718954117647
Hansa Rostock,13.294117647058824,10.823529411764707,7.0,5.823529411764706,16.0,24.58823529411765,5.294117647058823,4.117647058823529,1.5294117647058822,2.176470588235294,0.058823529411764705,0.11764705882352941,0.888888889,0.5065359477058823
Heidenheim,14.294117647058824,14.431372549019608,5.333333333333333,4.705882352941177,12.490196078431373,12.450980392156863,5.607843137254902,4.96078431372549,1.2745098039215685,2.411764705882353,0.0392156862745098,0.17647058823529413,0.4074074076666666,0.5359477124117646
Holstein Kiel,13.72549019607843,12.627450980392156,4.7254901960784315,4.529411764705882,12.607843137254902,13.764705882352942,5.980392156862745,4.607843137254902,1.7254901960784315,2.235294117647059,0.13725490196078433,0.11764705882352941,0.8148148146666667,0.5087145969607842
Ingolstadt,15.676470588235293,10.617647058823529,4.294117647058823,3.676470588235294,14.617647058823529,15.058823529411764,6.323529411764706,4.676470588235294,1.8529411764705883,1.6764705882352942,0.029411764705882353,0.0,0.861111111,0.5081699346470588
Kaiserslautern,15.264705882352942,13.058823529411764,6.794117647058823,6.088235294117647,17.352941176470587,16.941176470588236,4.911764705882353,4.235294117647059,1.911764705882353,2.0294117647058822,0.14705882352941177,0.17647058823529413,0.5,0.5277777777941176
Karlsruhe,15.882352941176471,13.147058823529411,6.588235294117647,6.382352941176471,15.323529411764707,18.205882352941178,5.4411764705882355,4.117647058823529,2.0294117647058822,2.5294117647058822,0.058823529411764705,0.23529411764705882,0.5833333334999999,0.5294117647058824
Koblenz,15.235294117647058,9.705882352941176,8.529411764705882,5.352941176470588,21.11764705882353,21.529411764705884,5.9411764705882355,3.3529411764705883,2.411764705882353,1.8823529411764706,0.0,0.058823529411764705,0.222222222,0.545751634
Magdeburg,12.882352941176471,10.705882352941176,4.352941176470588,3.4705882352941178,11.705882352941176,14.470588235294118,5.294117647058823,3.764705882352941,2.176470588235294,2.823529411764706,0.0,0.11764705882352941,0.333333333,0.542483660117647
Munich 1860,17.88235294117647,10.235294117647058,9.647058823529411,4.705882352941177,21.294117647058822,18.823529411764707,5.705882352941177,3.9411764705882355,1.7647058823529411,2.411764705882353,0.058823529411764705,0.058823529411764705,0.611111111,0.5228758170000001
Nurnberg,14.705882352941176,11.205882352941176,4.411764705882353,3.588235294117647,11.823529411764707,11.941176470588236,6.0588235294117645,4.205882352941177,1.4705882352941178,1.8823529411764706,0.08823529411764706,0.058823529411764705,0.833333333,0.5130718954411764
Offenbach,12.705882352941176,11.764705882352942,7.0,6.9411764705882355,19.058823529411764,20.823529411764707,5.882352941176471,4.647058823529412,1.7647058823529411,2.5294117647058822,0.0,0.058823529411764705,0.444444444,0.5359477124117646
