AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Aston Villa,12.91304347826087,11.507246376811594,4.028985507246377,3.782608695652174,13.289855072463768,11.231884057971014,5.782608695652174,5.130434782608695,1.7681159420289856,1.7681159420289856,0.028985507246376812,0.057971014492753624,0.5090579710144928,0.7638888886666667
Barnsley,14.422924901185771,10.790513833992096,6.707509881422925,4.624505928853755,11.027667984189723,12.442687747035572,6.533596837944664,4.478260869565218,1.2727272727272727,1.8142292490118577,0.05533596837944664,0.08695652173913043,0.537549407118577,0.1590909090909091
Birmingham,13.628458498023715,10.885375494071146,5.201581027667984,4.1857707509881426,11.256916996047432,12.079051383399209,5.91699604743083,4.549407114624506,1.3873517786561265,1.8577075098814229,0.08300395256916997,0.09486166007905138,0.5237154150237153,0.49242424236363636
Blackburn,14.062111801242237,11.279503105590063,5.031055900621118,3.9254658385093166,11.788819875776397,11.633540372670808,5.763975155279503,4.726708074534161,1.515527950310559,1.906832298136646,0.08074534161490683,0.09937888198757763,0.5207039337391304,0.494047619
Blackpool,13.832298136645962,9.633540372670808,6.15527950310559,4.236024844720497,10.459627329192546,10.863354037267081,6.614906832298137,4.509316770186335,1.0559006211180124,1.5714285714285714,0.024844720496894408,0.12422360248447205,0.5274327122173913,0.3452380954285714
Bolton,15.644927536231885,10.427536231884059,5.717391304347826,3.8115942028985508,11.094202898550725,12.572463768115941,6.615942028985507,4.666666666666667,1.1521739130434783,1.7971014492753623,0.028985507246376812,0.12318840579710146,0.5295893719782608,0.298611111
Bournemouth,14.021739130434783,14.391304347826088,4.521739130434782,4.673913043478261,12.065217391304348,9.934782608695652,5.717391304347826,5.565217391304348,2.0,1.6956521739130435,0.17391304347826086,0.08695652173913043,0.5135869565217391,0.6875
Brentford,12.846715328467154,13.525547445255475,4.576642335766423,4.62043795620438,11.86861313868613,10.788321167883211,5.131386861313868,5.299270072992701,1.5985401459854014,1.562043795620438,0.0948905109489051,0.029197080291970802,0.5161192214014598,0.7077250609927007
Brighton,12.919254658385093,10.273291925465838,4.962732919254658,3.8198757763975157,11.695652173913043,12.236024844720497,5.6521739130434785,4.838509316770186,1.5279503105590062,1.813664596273292,0.08074534161490683,0.12422360248447205,0.514492753621118,0.6904761904285714
Bristol City,14.616600790513834,10.438735177865613,6.059288537549407,4.391304347826087,11.110671936758893,11.58102766798419,5.984189723320158,4.6561264822134385,1.3122529644268774,1.7035573122529644,0.07114624505928854,0.05533596837944664,0.5240447957865613,0.4659090908181818
Burnley,12.66183574879227,9.76328502415459,5.632850241545894,4.5603864734299515,10.72463768115942,12.26086956521739,5.961352657004831,4.7729468599033815,1.1884057971014492,1.9420289855072463,0.07729468599033816,0.12077294685990338,0.5169082125652175,0.601851852
Burton,15.58695652173913,9.23913043478261,4.913043478260869,2.782608695652174,12.369565217391305,10.26086956521739,6.195652173913044,4.260869565217392,1.391304347826087,1.891304347826087,0.06521739130434782,0.06521739130434782,0.5398550724565218,0.0625
Cardiff,12.719063545150501,10.77257525083612,5.391304347826087,4.749163879598663,11.404682274247492,11.080267558528428,6.003344481605351,4.909698996655519,1.391304347826087,1.6889632107023411,0.07023411371237458,0.09698996655518395,0.5129598662240802,0.7147435896923077
Charlton,15.037267080745341,9.211180124223603,5.633540372670807,3.7950310559006213,10.583850931677018,12.198757763975156,6.906832298136646,4.043478260869565,1.391304347826087,1.6583850931677018,0.08074534161490683,0.09316770186335403,0.5320910972981366,0.24999999985714286
Colchester,13.173913043478262,9.23913043478261,6.826086956521739,4.456521739130435,11.195652173913043,10.478260869565217,7.6521739130434785,4.869565217391305,1.2608695652173914,1.1956521739130435,0.06521739130434782,0.043478260869565216,0.5344202898478261,0.1458333335
Coventry,13.043478260869565,9.4472049689441,7.024844720496894,4.975155279503106,11.695652173913043,11.863354037267081,6.3602484472049685,5.074534161490683,1.1614906832298137,1.6770186335403727,0.055900621118012424,0.062111801242236024,0.5297619047639751,0.35714285728571427
Crewe,16.652173913043477,8.0,8.304347826086957,4.434782608695652,12.0,8.652173913043478,9.130434782608695,4.0,1.0869565217391304,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.5416666666521739,0.041666667
Crystal Palace,11.96195652173913,9.244565217391305,6.032608695652174,4.766304347826087,11.005434782608695,12.293478260869565,6.5271739130434785,4.880434782608695,1.375,1.7771739130434783,0.059782608695652176,0.06521739130434782,0.5206068840543479,0.541666666875
Derby,13.102484472049689,10.118012422360248,5.34472049689441,4.388198757763975,12.220496894409937,11.909937888198758,5.84472049689441,4.779503105590062,1.5900621118012421,1.8229813664596273,0.062111801242236024,0.07453416149068323,0.5179865424440994,0.6071428572142857
Doncaster,14.078260869565218,9.495652173913044,6.730434782608696,4.452173913043478,10.843478260869565,10.0,6.069565217391304,4.504347826086956,1.182608695652174,1.5391304347826087,0.06086956521739131,0.10434782608695652,0.535507246373913,0.14166666660000002
Fulham,13.608695652173912,12.034782608695652,4.71304347826087,4.113043478260869,11.26086956521739,10.165217391304347,5.608695652173913,4.582608695652174,1.5217391304347827,1.7391304347826086,0.06086956521739131,0.10434782608695652,0.5152173913043478,0.675
Huddersfield,13.282608695652174,11.18840579710145,4.760869565217392,4.028985507246377,10.898550724637682,12.065217391304348,5.369565217391305,4.942028985507246,1.4492753623188406,1.8623188405797102,0.057971014492753624,0.10144927536231885,0.5271739130434783,0.3958333333333333
