HomeTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Aves,11.803921568627452,10.529411764705882,4.0,4.117647058823529,16.627450980392158,16.45098039215686,5.588235294117647,5.607843137254902,2.5686274509803924,2.549019607843137,0.09803921568627451,0.1568627450980392,0.3333333333333333,0.5435729847450981
Belenenses,9.019607843137255,12.450980392156863,3.3333333333333335,4.588235294117647,16.137254901960784,16.235294117647058,4.490196078431373,4.882352941176471,2.4705882352941178,2.2745098039215685,0.17647058823529413,0.058823529411764705,0.185185185,0.5370370370392157
Benfica,15.862745098039216,7.568627450980392,6.980392156862745,2.7254901960784315,14.450980392156863,13.705882352941176,8.019607843137255,3.156862745098039,1.588235294117647,2.7254901960784315,0.0784313725490196,0.09803921568627451,0.9629629626666667,0.502178649254902
Boavista,10.901960784313726,10.764705882352942,3.6666666666666665,3.8823529411764706,18.431372549019606,16.901960784313726,4.7254901960784315,5.901960784313726,3.0784313725490198,2.764705882352941,0.13725490196078433,0.19607843137254902,0.462962963,0.5359477124117646
Chaves,11.5,11.323529411764707,4.294117647058823,4.588235294117647,14.529411764705882,16.41176470588235,6.205882352941177,5.176470588235294,1.8529411764705883,2.764705882352941,0.08823529411764706,0.23529411764705882,0.5277777779999999,0.5343137255
Estoril,11.117647058823529,9.176470588235293,4.352941176470588,4.764705882352941,15.411764705882353,14.941176470588236,5.176470588235294,5.294117647058823,2.176470588235294,2.4705882352941178,0.11764705882352941,0.11764705882352941,0.333333333,0.5359477124117646
Famalicao,13.294117647058824,11.647058823529411,5.235294117647059,4.0,16.58823529411765,15.176470588235293,5.176470588235294,4.470588235294118,2.823529411764706,2.764705882352941,0.23529411764705882,0.058823529411764705,0.666666667,0.5196078431176471
Feirense,9.205882352941176,11.529411764705882,3.6176470588235294,5.0588235294117645,18.58823529411765,16.88235294117647,4.676470588235294,5.4411764705882355,2.735294117647059,2.3529411764705883,0.14705882352941177,0.17647058823529413,0.055555556,0.5539215686176471
Gil Vicente,11.470588235294118,9.235294117647058,5.0,3.4705882352941178,15.882352941176471,16.470588235294116,5.529411764705882,4.117647058823529,2.0588235294117645,1.9411764705882353,0.058823529411764705,0.058823529411764705,0.444444444,0.5392156862941176
Guimaraes,12.176470588235293,9.803921568627452,4.7254901960784315,3.2941176470588234,15.607843137254902,16.019607843137255,6.372549019607843,4.490196078431373,2.019607843137255,2.196078431372549,0.13725490196078433,0.13725490196078433,0.7777777779999999,0.5141612200392157
Maritimo,9.686274509803921,11.372549019607844,3.6666666666666665,4.019607843137255,16.431372549019606,16.19607843137255,4.529411764705882,5.803921568627451,2.372549019607843,2.6470588235294117,0.11764705882352941,0.1568627450980392,0.3703703706666666,0.5326797385490196
Moreirense,10.627450980392156,10.058823529411764,3.9019607843137254,3.607843137254902,17.54901960784314,15.764705882352942,5.705882352941177,5.176470588235294,2.4705882352941178,2.6470588235294117,0.1568627450980392,0.17647058823529413,0.37037037033333337,0.5370370370392157
Nacional,13.117647058823529,10.941176470588236,3.588235294117647,3.823529411764706,13.764705882352942,18.235294117647058,5.882352941176471,4.470588235294118,1.9411764705882353,2.823529411764706,0.058823529411764705,0.058823529411764705,0.111111111,0.5490196078235294
Pacos Ferreira,10.676470588235293,8.205882352941176,3.4411764705882355,3.735294117647059,17.852941176470587,15.882352941176471,5.5588235294117645,4.9411764705882355,2.9411764705882355,2.7058823529411766,0.2647058823529412,0.14705882352941177,0.4166666665,0.5392156862941176
Portimonense,12.72549019607843,9.392156862745098,5.03921568627451,3.6470588235294117,17.0,15.745098039215685,5.196078431372549,4.823529411764706,2.1176470588235294,2.450980392156863,0.0784313725490196,0.23529411764705882,0.648148148,0.5217864923529412
Porto,16.274509803921568,6.294117647058823,6.7254901960784315,2.196078431372549,15.843137254901961,13.803921568627452,7.196078431372549,3.0392156862745097,1.607843137254902,2.627450980392157,0.0196078431372549,0.23529411764705882,0.9814814813333333,0.501089324627451
Rio Ave,11.372549019607844,9.96078431372549,4.588235294117647,3.9215686274509802,14.764705882352942,19.03921568627451,5.647058823529412,4.8431372549019605,2.3529411764705883,3.0588235294117645,0.27450980392156865,0.21568627450980393,0.648148148,0.5152505446666666
Santa Clara,12.529411764705882,11.441176470588236,4.264705882352941,4.176470588235294,15.323529411764707,15.411764705882353,5.970588235294118,4.970588235294118,2.264705882352941,2.4705882352941178,0.20588235294117646,0.20588235294117646,0.36111111149999997,0.5457516339705882
Setubal,9.450980392156863,10.470588235294118,3.215686274509804,3.764705882352941,16.80392156862745,17.313725490196077,4.764705882352941,5.098039215686274,2.3137254901960786,2.7254901960784315,0.17647058823529413,0.21568627450980393,0.20370370399999999,0.5337690631764705
Sp Braga,14.254901960784315,9.07843137254902,5.7254901960784315,3.3333333333333335,15.941176470588236,15.03921568627451,5.96078431372549,4.431372549019608,1.9803921568627452,2.7254901960784315,0.0392156862745098,0.11764705882352941,0.833333333,0.5098039215882353
Sp Lisbon,13.392156862745098,7.980392156862745,5.176470588235294,2.843137254901961,15.803921568627452,15.411764705882353,6.313725490196078,3.588235294117647,2.196078431372549,2.823529411764706,0.09803921568627451,0.11764705882352941,0.888888889,0.5065359477058823
Tondela,10.313725490196079,11.176470588235293,3.9607843137254903,4.254901960784314,15.72549019607843,15.647058823529411,4.705882352941177,5.431372549019608,2.3333333333333335,2.3137254901960786,0.23529411764705882,0.11764705882352941,0.40740740733333336,0.5457516339999999
