AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Ajaccio,11.303030303030303,8.272727272727273,3.878787878787879,3.1515151515151514,13.303030303030303,13.393939393939394,4.515151515151516,3.5757575757575757,2.0,1.7878787878787878,0.21212121212121213,0.09090909090909091,0.49242424242424243,0.5848484848484848
Ajaccio GFCO,10.789473684210526,8.31578947368421,3.6842105263157894,2.263157894736842,15.526315789473685,15.052631578947368,5.157894736842105,3.473684210526316,1.736842105263158,2.789473684210526,0.15789473684210525,0.3157894736842105,0.5447368421052632,0.1
Auxerre,10.484848484848484,12.242424242424242,3.9696969696969697,4.0606060606060606,11.272727272727273,14.06060606060606,3.787878787878788,5.303030303030303,1.2121212121212122,1.878787878787879,0.030303030303030304,0.12121212121212122,0.5272727272727272,0.6575757575757576
Beziers,13.789473684210526,8.052631578947368,5.368421052631579,3.210526315789474,16.05263157894737,14.210526315789474,5.0,3.526315789473684,2.473684210526316,2.263157894736842,0.15789473684210525,0.21052631578947367,0.5499999999999999,0.2
Brest,12.368421052631579,9.421052631578947,4.157894736842105,3.5789473684210527,12.578947368421053,13.052631578947368,4.947368421052632,5.894736842105263,1.4210526315789473,1.7894736842105263,0.10526315789473684,0.05263157894736842,0.5052631578947369,0.85
Caen,13.0,7.785714285714286,3.7857142857142856,3.857142857142857,13.571428571428571,16.357142857142858,5.142857142857143,4.071428571428571,2.0714285714285716,1.9285714285714286,0.35714285714285715,0.21428571428571427,0.5464285714285715,0.55
Chambly,10.461538461538462,7.923076923076923,3.3076923076923075,2.4615384615384617,12.153846153846153,13.692307692307692,4.923076923076923,2.8461538461538463,1.8461538461538463,2.1538461538461537,0.23076923076923078,0.07692307692307693,0.5615384615384615,0.2
Chateauroux,13.757575757575758,10.848484848484848,4.909090909090909,3.515151515151515,13.303030303030303,15.0,5.151515151515151,3.4545454545454546,1.2121212121212122,2.242424242424242,0.18181818181818182,0.2727272727272727,0.5333333333333333,0.23636363636363636
Clermont,11.303030303030303,12.151515151515152,3.9696969696969697,3.8181818181818183,12.636363636363637,11.909090909090908,4.9393939393939394,4.636363636363637,2.0303030303030303,1.7878787878787878,0.12121212121212122,0.12121212121212122,0.5348484848484848,0.8
Grenoble,11.545454545454545,10.848484848484848,4.121212121212121,4.090909090909091,14.333333333333334,13.787878787878787,4.575757575757576,4.393939393939394,1.7272727272727273,1.6363636363636365,0.06060606060606061,0.030303030303030304,0.5303030303030303,0.4863636363636364
Guingamp,12.642857142857142,13.571428571428571,3.7857142857142856,4.428571428571429,14.428571428571429,12.5,5.214285714285714,5.857142857142857,2.2142857142857144,1.5,0.07142857142857142,0.07142857142857142,0.45357142857142857,0.85
Le Havre,11.787878787878787,11.363636363636363,3.5757575757575757,3.484848484848485,13.696969696969697,13.909090909090908,6.0606060606060606,4.545454545454546,1.9090909090909092,1.8181818181818181,0.09090909090909091,0.18181818181818182,0.4984848484848485,0.8136363636363637
Le Mans,13.357142857142858,9.214285714285714,5.428571428571429,3.142857142857143,13.785714285714286,15.714285714285714,4.642857142857143,2.7142857142857144,1.9285714285714286,2.5714285714285716,0.42857142857142855,0.21428571428571427,0.5857142857142856,0.1
Lens,9.393939393939394,11.303030303030303,3.303030303030303,3.9696969696969697,14.151515151515152,14.93939393939394,4.484848484848484,5.545454545454546,2.1515151515151514,1.9696969696969697,0.06060606060606061,0.15151515151515152,0.503030303030303,0.9712121212121211
Lorient,10.606060606060606,10.242424242424242,3.484848484848485,3.9696969696969697,13.818181818181818,14.787878787878787,4.818181818181818,4.090909090909091,2.3333333333333335,2.272727272727273,0.12121212121212122,0.12121212121212122,0.5075757575757576,0.9212121212121211
Metz,9.421052631578947,10.736842105263158,3.3157894736842106,3.6315789473684212,11.105263157894736,14.0,4.2105263157894735,4.368421052631579,1.105263157894737,1.7894736842105263,0.21052631578947367,0.05263157894736842,0.5,1.0
Nancy,11.545454545454545,10.212121212121213,4.484848484848484,3.606060606060606,13.909090909090908,14.545454545454545,5.454545454545454,4.393939393939394,1.8181818181818181,2.1818181818181817,0.09090909090909091,0.09090909090909091,0.5333333333333333,0.4772727272727273
Niort,13.151515151515152,9.121212121212121,4.515151515151516,2.8181818181818183,13.757575757575758,14.666666666666666,5.151515151515151,3.9696969696969697,1.7878787878787878,2.4545454545454546,0.09090909090909091,0.2727272727272727,0.5318181818181819,0.05
Orleans,12.303030303030303,9.757575757575758,4.666666666666667,3.5454545454545454,12.0,16.181818181818183,5.303030303030303,3.1515151515151514,1.2727272727272727,2.5454545454545454,0.030303030303030304,0.24242424242424243,0.5606060606060606,0.3575757575757576
Paris FC,11.235294117647058,8.794117647058824,4.264705882352941,2.911764705882353,15.235294117647058,13.441176470588236,5.5,2.911764705882353,2.1470588235294117,1.9705882352941178,0.17647058823529413,0.23529411764705882,0.526470588235294,0.4735294117647059
Red Star,12.736842105263158,7.7894736842105265,4.052631578947368,2.5789473684210527,12.578947368421053,14.578947368421053,5.2105263157894735,3.3157894736842106,1.5789473684210527,2.210526315789474,0.10526315789473684,0.21052631578947367,0.5473684210526316,0.15
