AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Ajaccio,17.789473684210527,8.105263157894736,6.315789473684211,2.789473684210526,14.947368421052632,15.842105263157896,7.175438596491228,3.1403508771929824,1.4035087719298245,2.087719298245614,0.07017543859649122,0.21052631578947367,0.5456140350877193,0.11666666666666667
Ajaccio GFCO,11.894736842105264,8.31578947368421,4.368421052631579,2.3684210526315788,10.526315789473685,15.68421052631579,5.2631578947368425,2.736842105263158,1.368421052631579,2.6315789473684212,0.05263157894736842,0.15789473684210525,0.5421052631578948,0.15
Amiens,15.692307692307692,8.365384615384615,5.038461538461538,2.480769230769231,12.634615384615385,13.73076923076923,5.961538461538462,3.326923076923077,1.3269230769230769,2.1538461538461537,0.057692307692307696,0.1346153846153846,0.5509615384615384,0.10480769230769231
Angers,12.415730337078651,10.887640449438202,4.179775280898877,3.606741573033708,11.50561797752809,12.348314606741573,5.382022471910112,4.134831460674158,1.6741573033707866,1.8651685393258426,0.10112359550561797,0.14606741573033707,0.5443820224719101,0.36853932584269666
Arles,16.63157894736842,9.157894736842104,5.631578947368421,2.263157894736842,14.368421052631579,19.0,7.842105263157895,3.8947368421052633,1.263157894736842,1.894736842105263,0.05263157894736842,0.21052631578947367,0.5499999999999999,0.05
Auxerre,14.063157894736841,10.368421052631579,4.421052631578948,3.431578947368421,13.715789473684211,15.368421052631579,5.705263157894737,3.6842105263157894,1.2,1.7263157894736842,0.05263157894736842,0.07368421052631578,0.5294736842105263,0.51
Bastia,14.673684210526316,8.810526315789474,5.4,2.6736842105263157,12.852631578947369,13.578947368421053,5.410526315789474,3.305263157894737,1.6526315789473685,1.9578947368421054,0.11578947368421053,0.25263157894736843,0.5426315789473684,0.19
Bordeaux,12.008230452674898,11.106995884773662,4.197530864197531,3.736625514403292,15.48559670781893,14.469135802469136,5.152263374485597,4.2592592592592595,1.7654320987654322,1.991769547325103,0.13991769547325103,0.13580246913580246,0.5137860082304526,0.7300411522633745
Boulogne,18.526315789473685,9.052631578947368,5.421052631578948,2.789473684210526,13.368421052631579,14.894736842105264,6.578947368421052,3.263157894736842,0.8421052631578947,2.0,0.05263157894736842,0.15789473684210525,0.5499999999999999,0.05
Brest,15.140845070422536,10.140845070422536,5.422535211267606,3.0704225352112675,12.887323943661972,15.774647887323944,6.352112676056338,3.6338028169014085,1.3098591549295775,1.8169014084507042,0.04225352112676056,0.07042253521126761,0.5394366197183098,0.25
